date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,block_size,exp_name
2020-02-08,2.7571727535084243,3.360087727009031,2.1542577800078178,1,2.5,94,7,TRUE,TRUE,7,7
2020-02-09,2.6656108763969253,3.2549181690561086,2.076303583737742,1,2.5,135,9,TRUE,TRUE,7,7
2020-02-10,2.703530078520982,3.2809092628696543,2.1261508941723095,1,2.5,165,10,TRUE,TRUE,7,7
2020-02-11,2.8058626317088753,3.4006688242512917,2.211056439166459,1,2.5,194,69,TRUE,TRUE,7,7
2020-02-12,2.879765168262552,3.490506243479485,2.2690240930456187,1,2.5,248,35,TRUE,TRUE,7,7
2020-02-13,2.8771700018362174,3.4510861374876862,2.3032538661847486,1,2.5,295,68,TRUE,TRUE,7,7
2020-02-14,2.8122174031285723,3.3410633117451347,2.28337149451201,1,2.5,358,33,TRUE,TRUE,7,7
2020-02-15,2.717912802810636,3.227349558748236,2.208476046873036,1,2.5,485,60,TRUE,TRUE,7,7
2020-02-16,2.6139108576103633,3.103584417060085,2.124237298160642,1,2.5,557,55,TRUE,TRUE,7,7
2020-02-17,2.507822025953129,2.98867554271565,2.026968509190608,1,2.5,647,73,TRUE,TRUE,7,7
2020-02-18,2.4102952594775715,2.8949680442560153,1.925622474699128,1,2.5,866,168,TRUE,TRUE,7,7
2020-02-19,2.3250923839843574,2.7979167639048197,1.852268004063895,1,2.5,1103,168,TRUE,TRUE,7,7
2020-02-20,2.245472746832772,2.7025074422349045,1.7884380514306397,1,2.5,1288,225,TRUE,TRUE,7,7
2020-02-21,2.1701501325339603,2.6140934767596136,1.726206788308307,1,2.5,1594,270,TRUE,TRUE,7,7
2020-02-22,2.1077891916908578,2.5299761199097364,1.685602263471979,1,2.435483870967742,1984,416,TRUE,TRUE,7,7
2020-02-23,2.066412199867639,2.472954010669306,1.659870389065972,1,2.370967741935484,2414,340,TRUE,TRUE,7,7
2020-02-24,2.057616061774049,2.456912574019002,1.6583195495290959,1,2.306451612903226,2765,195,TRUE,TRUE,7,7
2020-02-25,2.082501938110015,2.4674508249654585,1.6975530512545718,1,2.241935483870968,3343,681,TRUE,TRUE,7,7
2020-02-26,2.1257390655572457,2.5077160056567744,1.743762125457717,1,2.1774193548387095,3943,868,TRUE,TRUE,7,7
2020-02-27,2.1439962025551282,2.538242702673221,1.7497497024370356,1,2.1129032258064515,4541,1583,TRUE,TRUE,7,7
2020-02-28,2.1089365931019066,2.496066060142991,1.7218071260608225,1,2.0483870967741935,5476,1480,TRUE,TRUE,7,7
2020-02-29,2.0344490162891122,2.3940517299753923,1.6748463026028324,1,1.9838709677419355,6050,1950,TRUE,TRUE,7,7
2020-03-01,1.952995358601405,2.284034396318183,1.6219563208846275,1,1.9193548387096775,6878,1115,TRUE,TRUE,7,7
2020-03-02,1.8805105864122993,2.1805207523928076,1.580500420431791,1,1.8548387096774195,7866,548,TRUE,TRUE,7,7
2020-03-03,1.8136376585006662,2.0827445077197946,1.5445308092815377,1,1.7903225806451613,8849,2693,TRUE,TRUE,7,7
2020-03-04,1.7424435029364607,1.994225656198656,1.4906613496742653,1,1.7258064516129032,9683,2931,TRUE,TRUE,7,7
2020-03-05,1.6620033143848163,1.9081292088919717,1.415877419877661,1,1.6612903225806452,10585,4151,TRUE,TRUE,7,7
2020-03-06,1.5721863079597789,1.8215593588889392,1.3228132570306186,1,1.596774193548387,11464,3667,TRUE,TRUE,7,7
2020-03-07,1.4766272693457514,1.7355909624285712,1.2176635762629315,1,1.532258064516129,12645,5268,TRUE,TRUE,7,7
2020-03-08,1.3819133797626895,1.6446881635289976,1.1191385959963813,1,1.467741935483871,13252,2814,TRUE,TRUE,7,7
2020-03-09,1.29495585360291,1.5527050298827327,1.0372066773230872,1,1.403225806451613,14033,2229,TRUE,TRUE,7,7
2020-03-10,1.221669788885006,1.4713915396257813,0.9719480381442309,1,1.338709677419355,14426,9345,TRUE,TRUE,7,7
2020-03-11,1.162268550855147,1.4001406986245897,0.9243964030857041,1,1.2741935483870968,15065,8022,TRUE,TRUE,7,7
2020-03-12,1.1115141348628892,1.3305379354342952,0.8924903342914832,1,1.2096774193548387,15301,15578,TRUE,TRUE,7,7
2020-03-13,1.0643433218030822,1.2628035106892708,0.8658831329168937,1,1.1451612903225807,15071,10999,TRUE,TRUE,7,7
2020-03-14,1.020319720590772,1.20197027359088,0.838669167590664,1,1.0806451612903225,14973,10943,TRUE,TRUE,7,7
2020-03-15,0.9810590386747421,1.1499775413381654,0.8121405360113189,1,1.0161290322580645,14587,4856,TRUE,FALSE,7,7
2020-03-16,0.9486198279842395,1.1122932578253324,0.7849463981431467,1,0.9516129032258065,13921,6104,TRUE,FALSE,7,7
2020-03-17,0.9240695601729554,1.0938180152770332,0.7543211050688776,1,0.8870967741935485,13222,17613,TRUE,FALSE,7,7
2020-03-18,0.9081128332981045,1.0910603203147433,0.7251653462814658,1,0.8225806451612905,12052,14642,TRUE,FALSE,7,7
2020-03-19,0.8972023059420614,1.0933649755626056,0.7010396363215172,1,0.7580645161290323,10900,16195,TRUE,FALSE,7,7
2020-03-20,0.8846691376759517,1.0905766908706058,0.6787615844812975,1,0.6935483870967742,9706,17006,TRUE,FALSE,7,7
2020-03-21,0.86559142273172,1.0757552297061082,0.6554276157573318,1,0.6290322580645162,8251,11507,FALSE,FALSE,7,7
2020-03-22,0.8384406521013538,1.0479268518153497,0.6289544523873578,1,0.564516129032258,7075,11563,FALSE,FALSE,7,7
2020-03-23,0.8042010816776954,1.010292598890242,0.5981095644651488,1,0.5,5724,5347,FALSE,FALSE,7,7
2020-03-24,0.764473633005492,0.9631417489055606,0.5658055171054234,1,0.5,4976,12297,FALSE,FALSE,7,7
2020-03-25,0.723448181639291,0.9089588569646423,0.5379375063139398,1,0.5,4506,20097,FALSE,FALSE,7,7
2020-03-26,0.683940093875841,0.853951583563271,0.5139286041884109,1,0.5,4054,14482,FALSE,FALSE,7,7
2020-03-27,0.6426339162362448,0.7983562787268405,0.4869115537456491,1,0.5,3512,10987,TRUE,FALSE,7,7
2020-03-28,0.5947086719036208,0.7379173601849123,0.4514999836223293,1,0.5,3023,10692,TRUE,FALSE,7,7
2020-03-29,0.5418100063647705,0.6777079625584329,0.4059120501711081,1,0.5,2723,6208,TRUE,FALSE,7,7
2020-03-30,0.49189911332021957,0.6297879784555708,0.35401024818486837,1,0.5,2354,5778,TRUE,FALSE,7,7
2020-03-31,0.4519517374318655,0.5994500409139734,0.3044534339497577,1,0.5,2065,16470,TRUE,FALSE,7,7
2020-04-01,0.4229763402285852,0.5897892712364344,0.256163409220736,1,0.5,1796,17236,TRUE,FALSE,7,7
2020-04-02,0.40594433284627074,0.6067496056279107,0.2051390600646308,1,0.5095238095238095,1607,7178,TRUE,FALSE,7,7
2020-04-03,0.4001903021173338,0.6413076982764716,0.15907290595819595,1,0.5190476190476191,1455,8739,TRUE,FALSE,7,7
2020-04-04,0.40358358838951686,0.6709546074877969,0.13621256929123682,1,0.5285714285714286,1343,12345,TRUE,FALSE,7,7
2020-04-05,0.4148719013426251,0.6790913696255967,0.15065243305965348,1,0.5380952380952381,1172,2632,TRUE,FALSE,7,7
2020-04-06,0.43552544321653625,0.6701363268999643,0.2009145595331082,1,0.5476190476190476,1003,1950,TRUE,FALSE,7,7
2020-04-07,0.46708843739694383,0.6629944154770315,0.2711824593168562,1,0.5571428571428572,949,9433,TRUE,FALSE,7,7
2020-04-08,0.5068840735067398,0.6739705294271645,0.3397976175863151,1,0.5666666666666667,852,3797,TRUE,FALSE,7,7
2020-04-09,0.5513368535838564,0.7071436985013851,0.3955300086663277,1,0.5761904761904761,785,3457,TRUE,FALSE,7,7
2020-04-10,0.5984047949816396,0.758447124652036,0.4383624653112431,1,0.5857142857142856,696,2567,TRUE,FALSE,7,7
2020-04-11,0.6412915153742066,0.8173347241497871,0.46524830659862604,1,0.5952380952380952,676,2458,TRUE,FALSE,7,7
2020-04-12,0.6687576357338713,0.8635546866894747,0.47396058477826786,1,0.6047619047619047,627,1472,TRUE,FALSE,7,7
2020-04-13,0.6754725814721041,0.8832561946671116,0.4676889682770966,1,0.6142857142857142,502,879,TRUE,FALSE,7,7
2020-04-14,0.6696782348351316,0.8804118039657484,0.45894466570451475,1,0.6238095238095238,534,2454,TRUE,FALSE,7,7
2020-04-15,0.665006184342219,0.8682893117591245,0.46172305692531357,1,0.6333333333333333,483,2912,TRUE,FALSE,7,7
2020-04-16,0.6660471688986409,0.8583019815069258,0.473792356290356,1,0.6428571428571428,478,1912,TRUE,FALSE,7,7
2020-04-17,0.6705990592954367,0.8584726465829774,0.48272547200789606,1,0.6523809523809523,421,1650,TRUE,FALSE,7,7
2020-04-18,0.6761287248218361,0.8672942705851799,0.4849631790584922,1,0.6619047619047619,368,1698,TRUE,FALSE,7,7
2020-04-19,0.6836205388574995,0.8813732211113163,0.4858678566036827,1,0.6714285714285714,367,802,TRUE,FALSE,7,7
2020-04-20,0.6903563011193362,0.8943119769366306,0.48640062530204187,1,0.6809523809523809,335,477,TRUE,FALSE,7,7
2020-04-21,0.6920659019285249,0.8994490605254019,0.48468274333164796,1,0.6904761904761905,320,941,TRUE,FALSE,7,7
2020-04-22,0.6877682637252355,0.8973045649829928,0.4782319624674781,1,0.7,291,843,TRUE,FALSE,7,7
2020-04-23,0.6801954221515535,0.8910007886138677,0.4693900556892393,1,0.7,289,707,TRUE,FALSE,7,7
2020-04-24,0.6721149894577305,0.879564310824582,0.46466566809087906,1,0.7,247,740,TRUE,FALSE,7,7
2020-04-25,0.6635132052292712,0.8630356491784725,0.46399076128006983,1,0.7,240,1136,TRUE,FALSE,7,7
2020-04-26,0.6548746053340346,0.8463266031518322,0.4634226075162371,1,0.7,256,536,TRUE,FALSE,7,7
2020-04-27,0.6497194438912581,0.8348408026616271,0.4645980851208892,1,0.7,203,177,TRUE,FALSE,7,7
2020-04-28,0.6528181699082074,0.8335711551821591,0.47206518463425573,1,0.7,234,856,TRUE,FALSE,7,7
2020-04-29,0.6657742873902737,0.844682661559425,0.4868659132211224,1,0.7,166,498,TRUE,FALSE,7,7
2020-04-30,0.6861047679739191,0.8649633689460728,0.5072461670017653,1,0.7,154,352,TRUE,FALSE,7,7
2020-05-01,0.7103594339713861,0.889376044455118,0.5313428234876543,1,0.7,179,399,TRUE,FALSE,7,7
2020-05-02,0.7361569625989224,0.9138893861890043,0.5584245390088405,1,0.7363636363636363,138,464,TRUE,FALSE,7,7
2020-05-03,0.7608719323959978,0.9345702285230266,0.587173636268969,1,0.7727272727272727,159,232,TRUE,FALSE,7,7
2020-05-04,0.7824621859311365,0.9506097056458132,0.6143146662164598,1,0.8090909090909091,142,121,TRUE,FALSE,7,7
2020-05-05,0.8033673427024496,0.9680110305994332,0.638723654805466,1,0.8454545454545455,160,423,TRUE,FALSE,7,7
2020-05-06,0.8298120636755968,0.9976873236146933,0.6619368037365003,1,0.8818181818181818,129,350,TRUE,FALSE,7,7
2020-05-07,0.8637347038342261,1.0461939995266354,0.6812754081418169,1,0.9181818181818182,136,238,TRUE,FALSE,7,7
2020-05-08,0.8983863430348716,1.1040552127760286,0.6927174732937147,1,0.9545454545454546,152,286,TRUE,FALSE,7,7
2020-05-09,0.9249094033511583,1.1526023893103312,0.6972164173919854,1,0.990909090909091,161,157,TRUE,FALSE,7,7
2020-05-10,0.9417720890534759,1.1832142365356457,0.700329941571306,1,1.0272727272727273,145,172,TRUE,FALSE,7,7
2020-05-11,0.952300744125734,1.197145266857453,0.7074562213940151,1,1.0636363636363637,149,108,TRUE,FALSE,7,7
2020-05-12,0.9607488313186372,1.201364397847642,0.7201332647896322,1,1.1,144,166,TRUE,FALSE,7,7
2020-05-13,0.9693221047058396,1.2034752723947926,0.7351689370168866,1,1.1,161,140,TRUE,FALSE,7,7
2020-05-14,0.9806509388492243,1.2097668490602305,0.7515350286382181,1,1.1,162,312,TRUE,FALSE,7,7
2020-05-15,0.995935785368017,1.223043284597946,0.7688282861380878,1,1.1,165,193,TRUE,FALSE,7,7
2020-05-16,1.0139573520580478,1.241768544951802,0.7861461591642939,1,1.1,152,243,TRUE,TRUE,7,7
2020-05-17,1.0324966441248487,1.2617439379211335,0.8032493503285638,1,1.1,182,85,TRUE,TRUE,7,7
2020-05-18,1.051469043978827,1.2851641898629702,0.8177738980946838,1,1.1,173,58,TRUE,TRUE,7,7
2020-05-19,1.0727006286800056,1.3167672326949027,0.8286340246651085,1,1.1,174,220,TRUE,TRUE,7,7
2020-05-20,1.0965008398727203,1.3546493911707687,0.8383522885746719,1,1.1,157,154,TRUE,TRUE,7,7
2020-05-21,1.1188034128735032,1.38777078285526,0.8498360428917464,1,1.1,175,169,TRUE,TRUE,7,7
2020-05-22,1.134249838313366,1.402829984843266,0.8656696917834659,1,1.1,175,112,TRUE,TRUE,7,7
2020-05-23,1.1411019198466394,1.396686956461666,0.8855168832316129,1,1.1,191,256,TRUE,TRUE,7,7
2020-05-24,1.1433703842935696,1.381806846831886,0.9049339217552532,1,1.1,188,99,TRUE,TRUE,7,7
2020-05-25,1.1464285581318694,1.3702893938816691,0.9225677223820696,1,1.1,188,80,TRUE,TRUE,7,7
2020-05-26,1.1524416663827404,1.3666389053590844,0.9382444274063964,1,1.1,211,210,TRUE,TRUE,7,7
2020-05-27,1.158621631526851,1.3696400509765065,0.9476032120771953,1,1.1,186,123,TRUE,TRUE,7,7
2020-05-28,1.1602605437022115,1.3718617812646217,0.9486593061398014,1,1.1,187,235,TRUE,TRUE,7,7
2020-05-29,1.154213502348163,1.3672291965063204,0.9411978081900056,1,1.1,220,206,TRUE,TRUE,7,7
2020-05-30,1.1399085783585026,1.3541009937001305,0.9257161630168746,1,1.1,185,152,TRUE,TRUE,7,7
2020-05-31,1.119849702693685,1.332178437889675,0.9075209674976948,1,1.1,224,127,TRUE,TRUE,7,7
2020-06-01,1.0986802575385262,1.3046340831682177,0.8927264319088345,1,1.1,225,95,TRUE,TRUE,7,7
2020-06-02,1.0827285647183813,1.2816265486795695,0.883830580757193,1,1.1,251,235,TRUE,TRUE,7,7
2020-06-03,1.0746269757512135,1.2710797120680124,0.8781742394344144,1,1.1,227,277,TRUE,TRUE,7,7
2020-06-04,1.0709250241075536,1.2720450225640223,0.869805025651085,1,1.1,231,256,TRUE,TRUE,7,7
2020-06-05,1.067197351390075,1.2766825263865154,0.8577121763936346,1,1.1,249,157,TRUE,TRUE,7,7
2020-06-06,1.0640852486943073,1.2780768079925364,0.8500936893960783,1,1.1,218,223,TRUE,TRUE,7,7
2020-06-07,1.0655719570726914,1.277904589489964,0.8532393246554186,1,1.1,268,139,TRUE,TRUE,7,7
2020-06-08,1.0739532139436894,1.282649724688589,0.8652567031987897,1,1.1,252,107,TRUE,TRUE,7,7
2020-06-09,1.087856007831851,1.2935451446665824,0.8821668709971198,1,1.1,273,411,TRUE,TRUE,7,7
2020-06-10,1.1059342382503277,1.3106037203600869,0.9012647561405684,1,1.1,293,204,TRUE,TRUE,7,7
2020-06-11,1.1226927296076292,1.3281277376837164,0.9172577215315421,1,1.1,270,275,TRUE,TRUE,7,7
2020-06-12,1.1308126002098673,1.3327398162832482,0.9288853841364865,1,1.1,280,275,TRUE,TRUE,7,7
2020-06-13,1.1272927969910156,1.3193333210065985,0.9352522729754328,1,1.1,277,231,TRUE,TRUE,7,7
2020-06-14,1.1208353564405016,1.305377599164398,0.9362931137166051,1,1.1,292,183,TRUE,TRUE,7,7
2020-06-15,1.1228094861091658,1.3094684671285843,0.9361505050897472,1,1.1,304,153,TRUE,TRUE,7,7
2020-06-16,1.1349690550062839,1.3316943930561973,0.9382437169563704,1,1.1,347,281,TRUE,TRUE,7,7
2020-06-17,1.1497728689399738,1.3593923314167755,0.9401534064631721,1,1.1,323,233,TRUE,TRUE,7,7
2020-06-18,1.15989804565422,1.3780223905664428,0.9417737007419973,1,1.1,303,377,TRUE,TRUE,7,7
2020-06-19,1.1633180465497268,1.3821216118788027,0.944514481220651,1,1.1,344,255,TRUE,TRUE,7,7
2020-06-20,1.1575844523992098,1.375020855921693,0.9401480488767265,1,1.1,330,236,TRUE,TRUE,7,7
2020-06-21,1.141296296068047,1.3601334608358309,0.9224591313002634,1,1.1,342,223,TRUE,TRUE,7,7
2020-06-22,1.120102295072003,1.3411605148200434,0.8990440753239627,1,1.1,373,184,TRUE,TRUE,7,7
2020-06-23,1.1039640704794726,1.3258730297384371,0.8820551112205081,1,1.1,353,488,TRUE,TRUE,7,7
2020-06-24,1.095614336211606,1.3152707763631313,0.8759578960600807,1,1.1,376,367,TRUE,TRUE,7,7
2020-06-25,1.0873945504802471,1.2997155769418716,0.8750735240186227,1,1.1,361,395,TRUE,TRUE,7,7
2020-06-26,1.073081519436393,1.2763006619405337,0.8698623769322522,1,1.1,358,311,TRUE,TRUE,7,7
2020-06-27,1.0557731023498504,1.2535019003727086,0.8580443043269923,1,1.1,387,267,TRUE,TRUE,7,7
2020-06-28,1.0407011911597508,1.238550816234051,0.8428515660854504,1,1.1,400,176,TRUE,TRUE,7,7
2020-06-29,1.0346693371179767,1.2362452827524764,0.8330933914834769,1,1.1,420,171,TRUE,TRUE,7,7
2020-06-30,1.0438883853131349,1.2487463670384003,0.8390304035878695,1,1.1,398,507,TRUE,TRUE,7,7
2020-07-01,1.0726357520945782,1.2805589633136465,0.8647125408755099,1,1.1,422,372,TRUE,TRUE,7,7
2020-07-02,1.1114919313723721,1.3252435606731936,0.8977403020715506,1,1.1,408,568,TRUE,TRUE,7,7
2020-07-03,1.1441567523384586,1.363967841419453,0.9243456632574641,1,1.1,443,536,TRUE,TRUE,7,7
2020-07-04,1.1639173156156093,1.3872969653813512,0.9405376658498674,1,1.1,431,460,TRUE,TRUE,7,7
2020-07-05,1.174366846069431,1.3984223494572,0.9503113426816621,1,1.1,447,174,TRUE,TRUE,7,7
2020-07-06,1.1796264387937379,1.3991477620116946,0.960105115575781,1,1.1,462,220,TRUE,TRUE,7,7
2020-07-07,1.1793555562500078,1.3893595502110985,0.9693515622889172,1,1.1,479,464,TRUE,TRUE,7,7
2020-07-08,1.1753555212295603,1.377702710349926,0.9730083321091946,1,1.1,460,440,TRUE,TRUE,7,7
2020-07-09,1.1698300353587172,1.368534581068248,0.9711254896491864,1,1.1,506,504,TRUE,TRUE,7,7
2020-07-10,1.1585119122610674,1.3548270028932707,0.9621968216288642,1,1.1,547,438,TRUE,TRUE,7,7
2020-07-11,1.1387026799244642,1.334722420413164,0.9426829394357644,1,1.1095238095238096,541,319,TRUE,TRUE,7,7
2020-07-12,1.1167086265736479,1.3155160049555517,0.9179012481917441,1,1.119047619047619,583,251,TRUE,TRUE,7,7
2020-07-13,1.1032313551335,1.3088993658152506,0.8975633444517495,1,1.1285714285714286,568,251,TRUE,TRUE,7,7
2020-07-14,1.1030895062898958,1.3205650646586746,0.885613947921117,1,1.1380952380952383,579,690,TRUE,TRUE,7,7
2020-07-15,1.1131084812366008,1.3422395142323782,0.8839774482408235,1,1.1476190476190478,586,526,TRUE,TRUE,7,7
2020-07-16,1.1305239454095681,1.3659480701794284,0.8950998206397078,1,1.1571428571428573,641,849,TRUE,TRUE,7,7
2020-07-17,1.1505371099431594,1.386369156708871,0.9147050631774479,1,1.1666666666666667,628,858,TRUE,TRUE,7,7
2020-07-18,1.1671888179592327,1.39644588772883,0.9379317481896354,1,1.1761904761904762,645,466,TRUE,TRUE,7,7
2020-07-19,1.1769309116722235,1.3926709407159694,0.9611908826284776,1,1.1857142857142857,705,278,TRUE,TRUE,7,7
2020-07-20,1.1839313511211385,1.3848782348704656,0.9829844673718113,1,1.1952380952380952,720,263,TRUE,TRUE,7,7
2020-07-21,1.194044200560969,1.3844501041676793,1.0036382969542588,1,1.204761904761905,760,742,TRUE,TRUE,7,7
2020-07-22,1.2065824836018995,1.3952195111312558,1.0179454560725432,1,1.2142857142857144,771,653,TRUE,TRUE,7,7
2020-07-23,1.2179139678315267,1.4147789204116359,1.0210490152514176,1,1.223809523809524,820,567,TRUE,TRUE,7,7
2020-07-24,1.2248676521752364,1.4354798612007005,1.0142554431497723,1,1.2333333333333334,891,769,TRUE,TRUE,7,7
2020-07-25,1.2277171601035024,1.4506132363127446,1.0048210838942602,1,1.2428571428571429,891,650,TRUE,TRUE,7,7
2020-07-26,1.22984819915092,1.4573958789464727,1.0023005193553673,1,1.2523809523809524,935,373,TRUE,TRUE,7,7
2020-07-27,1.2356948364298854,1.4631240081620436,1.0082656646977273,1,1.2619047619047619,1022,397,TRUE,TRUE,7,7
2020-07-28,1.2460917617927807,1.47545441264821,1.0167291109373513,1,1.2714285714285714,1080,1274,TRUE,TRUE,7,7
2020-07-29,1.2559009407406738,1.4862037720550245,1.0255981094263231,1,1.280952380952381,1114,795,TRUE,TRUE,7,7
2020-07-30,1.2611911395606663,1.4906654481393589,1.0317168309819738,1,1.2904761904761906,1251,985,TRUE,TRUE,7,7
2020-07-31,1.2628237886772602,1.497495365031675,1.0281522123228455,1,1.3,1294,717,TRUE,TRUE,7,7
2020-08-01,1.2634978422597636,1.5072903175522245,1.0197053669673026,1,1.3,1337,982,TRUE,TRUE,7,7
2020-08-02,1.2631156784533246,1.514682173356002,1.0115491835506472,1,1.3,1484,851,TRUE,TRUE,7,7
2020-08-03,1.2635487007041366,1.5213647150021037,1.0057326864061695,1,1.3,1495,374,TRUE,TRUE,7,7
2020-08-04,1.2682280871216185,1.526723725680584,1.009732448562653,1,1.3,1571,1174,TRUE,TRUE,7,7
